num,message_id,tag,user_id,username,join_date,country,followers,following,posts_count,likes_counts,watchlist_counts,platform
605,472143348,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6070,403,91,Android
606,472143322,Bullish,5778431,ModeratelyModerate,2021-08-05,US,9,0,991,304,12,Android
607,472143317,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6070,403,91,Android
608,472143114,Bearish,1158794,coachmc,2017-08-16,US,113,17,15227,10101,124,Android
609,472142748,Bullish,3368077,91baby,2020-04-28,US,1819,0,6156,11905,98,iOS
610,472142739,Bullish,6163437,Jhymen,2021-12-07,US,4,1,460,535,36,Android
611,472142727,Bullish,6163437,Jhymen,2021-12-07,US,4,1,460,535,36,Android
612,472142719,Bullish,6333586,Hamtaro_,2022-02-16,US,43,10,3958,362,147,Android
613,472142671,NULL,3087571,Shelby_Company,2020-02-11,US,6,2,1258,1762,18,iOS
614,472142500,Bearish,6689417,TraderDude69,2022-06-10,US,14,1,1553,6664,15,iOS
615,472142468,Bullish,4738591,msukfan,2021-01-28,US,4,4,573,1201,8,iOS
616,472142330,NULL,4088002,hamoodipal,2020-09-19,US,21,0,2243,1204,35,iOS
617,472142040,Bullish,6252585,FullDegenerate,2022-01-13,US,17,3,1423,351,13,iOS
618,472141849,Bullish,5105196,LionsCoins,2021-02-21,US,93,117,4858,6285,16,Android
619,472141825,NULL,6748901,averypio,2022-07-17,NULL,0,0,4,0,0,Web
620,472141821,NULL,6748901,averypio,2022-07-17,NULL,0,0,4,0,0,Web
621,472141796,Bullish,6333586,Hamtaro_,2022-02-16,US,43,10,3958,362,147,Android
622,472141780,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6070,402,91,Android
623,472141771,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6070,402,91,Android
624,472141737,NULL,6748901,averypio,2022-07-17,NULL,0,0,6,0,0,Web
625,472141648,Bullish,6289096,Deep_Value_Crypto,2022-01-28,US,25,7,1627,1422,34,iOS
626,472141621,Bullish,6178049,AbimaelP,2021-12-14,US,10,27,647,682,22,iOS
627,472141575,Bullish,720944,straightcashtd,2016-04-04,US,11,72,613,875,20,iOS
628,472141486,Bullish,6037877,The1albatross,2021-10-28,US,501,121,29618,87722,45,iOS
629,472141458,NULL,4831400,Azir83,2021-02-02,US,34,1,5086,1304,146,Android
630,472141456,Bearish,3744846,n3wb1e123,2020-07-06,US,171,5,20354,1187,21,Android
631,472141447,Bullish,1316284,Momentumdt78,2017-12-15,US,1,9,713,255,57,iOS
632,472141426,NULL,880628,mak82,2016-11-16,US,31,4,5695,168,14,iOS
633,472141411,NULL,3966421,STOCKMOVED,2020-08-17,US,470,2003,7927,11598,8,iOS
634,472141344,Bullish,4959732,Illini75,2021-02-10,US,23,15,2042,7368,47,iOS
635,472140837,Bullish,4406603,OptionWheelStrategy,2020-12-09,US,165,3,2401,533,2,Web
636,472140498,NULL,1555408,STCKPRO,2018-07-24,US,9004,2,942124,51,0,STCK.PRO
637,472140454,NULL,1539027,TraderLeibniz,2018-07-05,US,1321,107,76987,57477,214,Web
638,472140358,NULL,2267750,billiewonka,2019-08-21,US,7,95,1589,454,162,iOS
639,472140339,Bullish,6730405,John88888888,2022-07-05,CA,0,5,83,10,3,Web
640,472140256,Bearish,6005288,Ethman1994,2021-10-21,US,8,0,1524,41,0,Web
641,472140230,Bullish,1225896,Dirk_Diggler,2017-10-13,US,54,73,3855,10497,117,Android
642,472140147,Bullish,6730405,John88888888,2022-07-05,CA,0,5,90,10,3,Web
643,472140044,NULL,30669,patrickrooney,2010-11-28,US,2048,916,5110,682,36,iOS
644,472139873,Bullish,2202592,Selfmotivation,2019-07-18,US,120,162,6886,17849,71,Android
645,472139750,Bullish,6730405,John88888888,2022-07-05,CA,0,5,90,10,3,Web
646,472139719,Bullish,4480129,Dp1987,2020-12-28,US,14,3,169,156,6,iOS
647,472139708,Bullish,2027935,Pima4life,2019-04-22,US,208,50,22641,10345,67,iOS
648,472139526,Bullish,3882259,RamboTrades,2020-07-31,US,262,10,8155,18446,7,iOS
649,472139437,Bullish,6032407,Planetarywisdom,2021-10-27,US,27,1,4742,1600,4,iOS
650,472139349,Bullish,6730405,John88888888,2022-07-05,CA,0,5,90,10,3,Web
651,472139283,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8444,3,167533,21809,296,Web
652,472139270,Bearish,2909216,Dappcentre,2019-11-11,US,177,498,5254,4008,144,iOS
653,472139261,NULL,5062509,_StockDoc_,2021-02-17,US,32,0,10802,4573,37,iOS
654,472139157,Bullish,1316284,Momentumdt78,2017-12-15,US,1,9,713,255,57,iOS
655,472139134,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4805,1528,19,iOS
656,472139125,NULL,6316312,TradeHunter2022,2022-02-08,US,40,289,127,5,0,Web
657,472139102,Bullish,6747370,kaitlinann,2022-07-15,US,2,5,33,69,1,iOS
658,472139095,Bullish,1316284,Momentumdt78,2017-12-15,US,1,9,713,255,57,iOS
659,472139019,Bullish,6730405,John88888888,2022-07-05,CA,0,5,83,10,3,Web
660,472139006,Bearish,3744846,n3wb1e123,2020-07-06,US,171,5,20352,1187,21,Android
661,472138889,Bearish,6689417,TraderDude69,2022-06-10,US,14,1,1552,6653,15,iOS
662,472138887,NULL,5724058,Villen617Bos,2021-07-14,US,48,9,2752,3966,37,Android
663,472138641,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4805,1528,19,iOS
664,472138589,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4805,1528,19,iOS
665,472138530,Bullish,5728136,Shutking,2021-07-15,US,15,3,1203,1134,29,iOS
666,472138498,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
667,472138462,Bullish,1444729,ApeFeces,2018-03-15,US,49,12,1492,442,129,iOS
668,472138423,NULL,1316284,Momentumdt78,2017-12-15,US,1,9,727,256,56,iOS
669,472138417,Bullish,3501011,RagingBull4444,2020-05-24,US,119,134,6057,3959,33,iOS
670,472138383,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4842,1538,19,iOS
671,472138270,Bullish,4850903,pnung17,2021-02-03,US,7,0,1332,1735,57,iOS
672,472138212,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
673,472138172,NULL,4831400,Azir83,2021-02-02,US,34,1,5091,1304,146,Android
674,472138090,Bullish,4234829,MayCan,2020-10-26,CA,2,2,581,1540,31,iOS
675,472138018,NULL,1191965,kingandrew900,2017-09-16,US,3,15,118,140,109,Web
676,472138007,NULL,4346721,BlameBiden,2020-11-26,US,47,0,10886,1246,10,iOS
677,472137989,NULL,3445221,ScroogeMcCuck,2020-05-12,US,9,13,397,11270,35,iOS
678,472137968,Bullish,6641050,blackeagle7,2022-05-24,US,8,6,488,14601,14,Android
679,472137957,Bullish,6335394,thatboydizzy,2022-02-17,US,5,0,1085,225,6,Web
680,472137904,NULL,2013531,THEdragonchaser,2019-04-16,US,131,42,12510,28907,13,iOS
681,472137850,NULL,5191262,Yonmoneyhoge,2021-03-05,US,21,5,3542,887,52,iOS
682,472137835,Bullish,2150463,Meximillionaireee,2019-06-19,US,328,109,16348,24471,43,iOS
683,472137819,Bullish,6252585,FullDegenerate,2022-01-13,US,18,3,1434,351,13,iOS
684,472137780,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4842,1538,19,iOS
685,472137779,Bullish,6335394,thatboydizzy,2022-02-17,US,5,0,1085,225,6,Web
686,472137739,Bullish,6662649,ethereumking999,2022-06-01,US,4,5,546,502,26,Android
687,472137732,NULL,5831806,Dans2do,2021-08-27,US,3,0,405,18,39,Android
688,472137726,Bullish,4815955,bradenstocks12,2021-02-01,US,16,44,1649,2404,69,iOS
689,472137663,Bullish,6335394,thatboydizzy,2022-02-17,US,5,0,1085,225,6,Web
690,472137650,NULL,6662649,ethereumking999,2022-06-01,US,4,5,583,532,26,Android
691,472137536,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
692,472137501,Bullish,5106671,cheezmonger,2021-02-22,US,1,0,585,720,27,Android
693,472137488,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4842,1538,19,iOS
694,472137389,NULL,3312702,BrendaLee77777,2020-04-15,US,6,26,301,435,25,Web
695,472137387,Bullish,6039142,Crypto365,2021-10-29,US,5,0,1068,1111,12,Android
696,472137364,Bullish,6335394,thatboydizzy,2022-02-17,US,5,0,1085,225,6,Web
697,472137353,NULL,493176,WarHammerCapital,2015-03-29,US,150,74,12123,2797,37,iOS
698,472137326,Bullish,6730405,John88888888,2022-07-05,CA,0,5,83,10,3,Web
699,472137318,Bullish,6414813,CKIinvest,2022-03-24,US,10,3,730,817,24,iOS
700,472137306,Bullish,4234829,MayCan,2020-10-26,CA,2,2,581,1540,31,iOS
701,472137173,Bullish,4815955,bradenstocks12,2021-02-01,US,16,44,1649,2404,69,iOS
702,472137159,Bullish,5330608,ApeTogStr,2021-04-09,US,13,1,715,293,55,iOS
703,472137135,Bullish,6335394,thatboydizzy,2022-02-17,US,5,0,1085,225,6,Web
704,472137074,NULL,3265366,A76er76er,2020-04-03,US,85,20,6083,2457,1,Web
705,472136892,NULL,4208137,XCryptoKingX,2020-10-19,US,177,9,7480,1556,49,Zapier
706,472136685,Bearish,3966421,STOCKMOVED,2020-08-17,US,469,2003,7952,11618,5,iOS
707,472136486,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
708,472136365,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4842,1538,19,iOS
709,472136351,Bullish,3980878,Chief_Trading,2020-08-20,US,61,37,7127,12481,20,iOS
710,472136350,Bullish,1397747,bigsleepy,2018-02-03,US,15,1,2366,4538,14,Android
711,472136343,Bullish,3329758,Andrewfritzen01,2020-04-19,US,230,56,14708,13316,300,iOS
712,472136082,Bullish,5728136,Shutking,2021-07-15,US,15,3,1203,1134,29,iOS
713,472136033,Bearish,6026017,GlobalistShill,2021-10-26,US,4,2,794,91,20,Web
714,472135844,NULL,5304483,Dogecointothemoon69,2021-03-31,US,6,5,976,275,39,iOS
715,472135800,NULL,1385516,XXIIJMP,2018-01-26,US,318,92,24925,32508,28,Android
716,472135789,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8449,3,167850,21811,296,Web
717,472135777,NULL,1385516,XXIIJMP,2018-01-26,US,318,92,24925,32508,28,Android
718,472135694,Bullish,6367478,TruthFinders1,2022-03-03,US,3,1,183,171,3,iOS
719,472135628,NULL,5982177,Jnb410,2021-10-13,US,25,4,3024,953,2,iOS
720,472135355,Bullish,3569813,PeaceOnEarth1,2020-06-07,US,99,0,4146,1796,10,iOS
721,472135136,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
722,472135124,NULL,6728644,Options_Snipper,2022-07-04,NULL,406,0,1613,568,8,Web
723,472134993,Bearish,6005288,Ethman1994,2021-10-21,US,8,0,1538,41,0,Web
724,472134972,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
725,472134905,NULL,6600779,Jeremyspoken,2022-05-08,US,4,0,249,9,0,Web
726,472134845,Bullish,6032407,Planetarywisdom,2021-10-27,US,27,1,4756,1602,5,iOS
727,472134754,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6157,414,91,Android
728,472134643,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8449,3,167850,21811,296,Web
729,472134631,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
730,472134604,Bullish,4679473,Squigl3z,2021-01-25,US,16,22,5765,1940,14,Android
731,472134318,Bullish,6747370,kaitlinann,2022-07-15,US,9,4,59,102,18,iOS
732,472134312,Bearish,3744846,n3wb1e123,2020-07-06,US,172,5,20366,1188,21,Android
733,472134233,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6157,414,91,Android
734,472134214,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6157,414,91,Android
735,472134173,Bearish,6005288,Ethman1994,2021-10-21,US,8,0,1538,41,0,Web
736,472134031,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6157,414,91,Android
737,472133985,NULL,4808577,c049356,2021-01-31,US,1,1,713,321,21,iOS
738,472133975,Bullish,903618,Islanders71,2016-12-16,US,1600,3020,56814,216374,20,Web
739,472133930,NULL,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
740,472133807,Bullish,958355,Trollblocker,2017-02-15,US,77,76,10599,36683,75,iOS
741,472133786,NULL,6358556,rumneychel,2022-02-26,US,20,10,1101,267,15,iOS
742,472133641,NULL,4792575,billykwnmure,2021-01-30,US,2,0,185,134,2,Android
743,472133498,NULL,830846,ryan_amado,2016-08-30,US,0,0,37,20,0,iOS
744,472133382,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
745,472133222,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8449,3,167850,21811,296,Web
746,472133148,Bullish,6699543,matoman,2022-06-18,NULL,1,1,131,346,38,iOS
747,472132963,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8449,3,167850,21811,296,Web
748,472132835,NULL,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
749,472132593,Bullish,6747228,Pachinko33,2022-07-15,NULL,10,4,8,67,2,Web
750,472132537,Bullish,2958076,DailyDip,2019-12-09,US,41,34,3038,3450,267,Web
751,472132434,NULL,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
752,472132430,NULL,3227886,momomooncake,2020-03-25,US,1333,24,12226,1963,300,iOS
753,472132167,Bearish,3744846,n3wb1e123,2020-07-06,US,172,5,20366,1188,21,Android
754,472132147,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167789,21811,296,Web
755,472132081,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
756,472131950,NULL,6278750,Cryptonic99,2022-01-24,US,6,7,844,1374,8,iOS
757,472131921,NULL,6315691,Macro_Trend_Trader,2022-02-08,US,36,28,1285,350,11,Web
758,472131859,NULL,4863120,atf130,2021-02-04,US,8,0,3138,68,28,Android
759,472131790,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
760,472131781,Bullish,6708231,Darthtrader06,2022-06-23,NULL,0,2,94,243,9,iOS
761,472131716,Bearish,5386744,High_Potential,2021-04-23,US,9,0,989,576,37,Web
762,472131698,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167789,21811,296,Web
763,472131475,Bearish,6689417,TraderDude69,2022-06-10,US,14,1,1561,6670,15,iOS
764,472131465,NULL,5456397,Maydaymay1,2021-05-11,US,0,9,196,688,11,Android
765,472131377,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
766,472131263,NULL,4167728,Lutzer,2020-10-10,US,14,21,289,1083,187,iOS
767,472131247,NULL,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
768,472131077,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4842,1538,19,iOS
769,472130974,Bullish,2841306,DeFi_Wookie,2019-10-04,US,328,19,25202,6771,21,iOS
770,472130900,Bullish,6730405,John88888888,2022-07-05,CA,0,5,94,10,3,Web
771,472130580,NULL,2086227,MandoTA,2019-05-16,US,73,32,5461,835,27,iOS
772,472130459,Bullish,5728136,Shutking,2021-07-15,US,15,3,1203,1134,29,iOS
773,472130398,Bullish,6723414,__SuNdAyGrAvY__,2022-07-01,NULL,8,0,475,236,0,Web
774,472130323,NULL,3227886,momomooncake,2020-03-25,US,1336,24,12263,1965,300,iOS
775,472130271,Bullish,3368077,91baby,2020-04-28,US,1819,0,6151,11900,98,iOS
776,472130220,Bullish,3346004,Acos7a,2020-04-23,US,1,0,168,186,14,Android
777,472130157,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6157,414,91,Android
778,472130048,NULL,5166922,BiggaWick,2021-03-01,US,22,10,1345,2372,30,iOS
779,472129748,NULL,4725642,JaneDoe000,2021-01-27,US,93,13,8925,7726,103,iOS
780,472129745,Bullish,6686601,bouber,2022-06-09,US,2,0,122,42,27,iOS
781,472129504,NULL,6728644,Options_Snipper,2022-07-04,NULL,407,0,1624,568,8,Web
782,472129494,Bullish,4723245,Nickr50,2021-01-27,US,0,0,31,70,40,Android
783,472129473,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167789,21811,296,Web
784,472129314,Bullish,252389,downyjr,2013-08-14,US,41,29,1448,1522,37,iOS
785,472129254,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167789,21811,296,Web
786,472129239,NULL,4523962,scottyd3186,2021-01-05,US,47,447,2482,340,297,Android
787,472129198,Bearish,6005288,Ethman1994,2021-10-21,US,8,0,1536,41,0,Web
788,472129054,Bullish,4754442,bagholderbrandon,2021-01-28,US,12,9,791,717,12,Web
789,472128989,NULL,379360,microm,2014-07-24,US,4320,131,15860,16257,5,iOS
790,472128885,Bullish,4406603,OptionWheelStrategy,2020-12-09,US,165,3,2402,533,2,Web
791,472128861,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4835,1538,19,iOS
792,472128624,NULL,95342,Spicy_Trade,2011-07-23,US,214,18,5040,252,15,Android
793,472128440,Bullish,1055155,discipio1,2017-05-07,US,56,29,4253,15259,30,iOS
794,472128427,NULL,6316312,TradeHunter2022,2022-02-08,US,39,134,130,5,0,Web
795,472128413,Bullish,4696225,meltingvodka,2021-01-26,US,189,189,2244,12042,23,Web
796,472128341,Bullish,1397747,bigsleepy,2018-02-03,US,15,1,2366,4538,14,Android
797,472128300,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167757,21811,296,Web
798,472128234,NULL,6728644,Options_Snipper,2022-07-04,NULL,402,0,1613,561,8,Web
799,472128177,NULL,1387268,Simplejackinvestor,2018-01-27,US,6,2,591,321,5,Web
800,472128071,NULL,6728644,Options_Snipper,2022-07-04,NULL,402,0,1613,561,8,Web
801,472128062,Bullish,770947,01SeAy,2016-06-10,US,114,41,5349,4163,52,Web
802,472128055,NULL,3265366,A76er76er,2020-04-03,US,85,20,6083,2457,1,Web
803,472127975,NULL,3388903,DominikJahn,2020-05-01,US,6,40,1079,2724,110,iOS
804,472127559,Bullish,6747370,kaitlinann,2022-07-15,US,6,4,46,75,1,iOS
805,472127476,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942442,51,0,STCK.PRO
806,472127430,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6157,414,91,Android
807,472127389,NULL,4763386,HVACTechInvests,2021-01-29,US,28,16,4586,5397,5,iOS
808,472127138,NULL,152351,ChartLearning,2012-04-26,US,1512,0,7207,1209,0,iOS
809,472127085,Bullish,903618,Islanders71,2016-12-16,US,1604,3036,56890,216620,20,Web
810,472127083,Bullish,1234190,StockExpertt,2017-10-19,US,9,63,789,123,14,iOS
811,472127039,NULL,4322969,Jvshuanunez,2020-11-20,US,1,2,155,36,3,iOS
812,472127016,NULL,3700211,Minus_The_Matt,2020-06-27,US,2,6,414,230,2,iOS
813,472126853,Bullish,6711591,IgnoramousInvestor,2022-06-25,US,6,9,481,1436,16,iOS
814,472126824,Bullish,903618,Islanders71,2016-12-16,US,1604,3036,56890,216620,20,Web
815,472126520,Bullish,6641050,blackeagle7,2022-05-24,US,8,6,487,14597,14,Android
816,472126308,NULL,356025,JaredTyndall,2014-05-21,US,48063,37,35412,12821,291,iOS
817,472126258,NULL,6728644,Options_Snipper,2022-07-04,NULL,402,0,1613,561,8,Web
818,472126245,Bullish,3582241,HittingBombs247,2020-06-08,US,1,4,566,274,7,iOS
819,472126181,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167757,21811,296,Web
820,472126154,Bullish,4272426,FlamingoBet,2020-11-05,US,3,0,130,276,55,iOS
821,472126115,NULL,5275148,Cipri99,2021-03-23,US,19,2,2624,1240,71,iOS
822,472126093,Bullish,4423323,Justabrake,2020-12-12,US,35,42,2318,1739,18,iOS
823,472126090,NULL,6308215,GreenOriginInvestment,2022-02-04,US,653,8,11984,851,6,Web
824,472125892,NULL,4252088,JoshEngland,2020-10-30,US,44,16,3589,6022,45,Android
825,472125579,NULL,1037324,StockTraderCapital,2017-04-24,US,582,52,35378,14480,31,Android
826,472125496,NULL,1444729,ApeFeces,2018-03-15,US,48,12,1502,443,129,iOS
827,472125336,NULL,3990072,caboca442,2020-08-22,US,18,6,10110,164,20,iOS
828,472125249,NULL,6600779,Jeremyspoken,2022-05-08,US,4,0,249,9,0,Web
829,472125243,NULL,6728644,Options_Snipper,2022-07-04,NULL,402,0,1613,556,8,Web
830,472125119,NULL,6747192,dan3120,2022-07-15,US,1,0,27,0,4,Android
831,472124934,NULL,1555408,STCKPRO,2018-07-24,US,9004,2,942125,51,0,STCK.PRO
832,472124869,NULL,493176,WarHammerCapital,2015-03-29,US,150,74,12121,2797,37,iOS
833,472124821,NULL,2793314,The_Perfect_Wave,2019-09-05,US,5056,4,39647,11599,1,Android
834,472124717,Bearish,3744846,n3wb1e123,2020-07-06,US,172,5,20366,1188,21,Android
835,472124516,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167736,21811,296,Web
836,472124457,NULL,252389,downyjr,2013-08-14,US,41,29,1443,1521,37,iOS
837,472124423,NULL,6298160,timmysmitty,2022-02-02,US,8,0,601,37,167,Android
838,472124311,NULL,5140578,CRALLYP3,2021-02-25,US,0,0,18,14,7,iOS
839,472124310,NULL,3793984,theotherone79,2020-07-15,US,2,1,516,812,4,Android
840,472124223,NULL,4088002,hamoodipal,2020-09-19,US,21,0,2251,1204,36,iOS
841,472124209,Bullish,6725973,DefiBread,2022-07-02,US,2,1,246,24,47,Android
842,472124065,NULL,6728644,Options_Snipper,2022-07-04,NULL,402,0,1613,561,8,Web
843,472123958,NULL,2012444,Shinshady,2019-04-15,US,192,57,14970,3940,51,Android
844,472123884,NULL,3611022,Peterdaguru,2020-06-11,US,490,13,22819,287,48,iOS
845,472123860,Bullish,6385742,LUNA2022,2022-03-10,US,23,5,2046,650,3,iOS
846,472123831,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167736,21811,296,Web
847,472123800,Bullish,6725973,DefiBread,2022-07-02,US,2,1,246,24,47,Android
848,472123704,Bullish,903618,Islanders71,2016-12-16,US,1604,3036,56890,216620,20,Web
849,472123658,Bullish,6163437,Jhymen,2021-12-07,US,4,1,463,535,36,Android
850,472123657,NULL,6728644,Options_Snipper,2022-07-04,NULL,402,0,1613,561,8,Web
851,472123637,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4842,1538,19,iOS
852,472123631,Bullish,3572249,thebridgesengineer,2020-06-07,US,64,56,3008,11773,24,Android
853,472123549,Bullish,1902914,Elmoknowsstocks,2019-02-28,US,144,39,10248,12981,88,Android
854,472123258,Bullish,6110617,CharlieDay13,2021-11-17,US,23,23,5048,699,81,iOS
855,472123231,NULL,5530469,10baggertechnicals,2021-05-30,US,25,1,184,61,1,iOS
856,472123202,Bearish,3204738,good_life,2020-03-19,US,7,17,1456,1466,39,iOS
857,472123150,Bullish,1835439,DatDood,2019-01-30,US,14,24,1322,1573,47,iOS
858,472123055,Bullish,903618,Islanders71,2016-12-16,US,1604,3036,56890,216620,20,Web
859,472122966,Bullish,6523587,richierichs,2022-04-03,US,1,0,176,5,0,Web
860,472122961,Bullish,3001169,shanesward2121,2020-01-02,US,41,43,4207,1476,125,iOS
861,472122879,Bullish,6742056,onetrueking,2022-07-12,NULL,0,0,64,4,2,Web
862,472122756,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4842,1538,19,iOS
863,472122682,NULL,4432800,BryGuy91,2020-12-15,US,9,3,1912,1279,111,iOS
864,472122646,NULL,6600779,Jeremyspoken,2022-05-08,US,4,0,249,9,0,Web
865,472122634,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167757,21811,296,Web
866,472122624,NULL,6728644,Options_Snipper,2022-07-04,NULL,402,0,1613,561,8,Web
867,472122380,Bullish,3479751,Mrquint,2020-05-19,US,1,14,298,389,84,iOS
868,472122270,Bullish,6641050,blackeagle7,2022-05-24,US,8,6,487,14597,14,Android
869,472122266,NULL,4945975,justinherbertfan,2021-02-09,US,0,4,31,135,2,iOS
870,472122260,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942442,51,0,STCK.PRO
871,472122204,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,2,167715,21811,296,Web
872,472122155,NULL,5660429,Xsanthia,2021-06-30,US,30,12,3323,5326,40,Android
873,472121907,Bearish,6026017,GlobalistShill,2021-10-26,US,4,2,794,91,20,Web
874,472121857,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,3,167736,21811,296,Web
875,472121829,Bullish,3354041,Highbreaker,2020-04-24,US,25,5,2925,13165,182,Web
876,472121797,Bearish,6005288,Ethman1994,2021-10-21,US,8,0,1532,41,0,Web
877,472121605,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6157,414,91,Android
878,472121554,NULL,3552567,FatmanEZ,2020-06-04,US,105,93,17593,24169,161,iOS
879,472121386,Bullish,3631484,PaperChasing88,2020-06-15,US,42,26,3697,9917,46,iOS
880,472121368,NULL,3552567,FatmanEZ,2020-06-04,US,105,93,17593,24169,161,iOS
881,472121353,Bullish,903618,Islanders71,2016-12-16,US,1604,3036,56890,216620,20,Web
882,472121270,Bullish,6744946,Rondokev,2022-07-14,NULL,0,0,131,44,0,Web
883,472121027,NULL,465913,aal1289,2015-02-14,US,3,0,285,50,9,iOS
884,472121014,NULL,5167059,Sheeny2,2021-03-01,US,805,0,8980,11889,5,iOS
885,472120989,Bullish,569976,TheGoldHolder,2015-08-13,US,2519,148,2851,809,80,iOS
886,472120961,NULL,6728644,Options_Snipper,2022-07-04,NULL,407,0,1624,568,8,Web
887,472120919,NULL,3066439,hunterbidenscrack,2020-01-31,US,29,18,5150,3244,58,Android
888,472120912,Bullish,6662649,ethereumking999,2022-06-01,US,4,5,571,531,26,Android
889,472120820,Bullish,553289,waynebruce,2015-07-20,US,6,6,864,317,153,iOS
890,472120817,Bullish,4837047,Big_Brotha_Thunda,2021-02-02,US,3,5,69,766,23,iOS
891,472120804,Bullish,6276277,beverlyhampton,2022-01-23,US,0,0,2,0,0,Web
892,472120759,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8449,3,167850,21811,296,Web
893,472120731,NULL,927827,Massey85,2017-01-17,US,12,32,1064,92,46,iOS
894,472120344,Bullish,1914865,NovaDog7,2019-03-05,US,493,568,23988,44379,243,Android
895,472120266,Bullish,6662649,ethereumking999,2022-06-01,US,4,5,571,531,26,Android
896,472120214,NULL,3368077,91baby,2020-04-28,US,1819,0,6156,11905,98,iOS
897,472119981,Bullish,4802982,Fasteddie83,2021-01-31,US,13,10,962,677,9,Android
898,472119909,NULL,6360334,Mr_SPY,2022-02-28,US,190,12,7212,836,14,iOS
899,472119889,Bullish,3116080,Actionbronson,2020-02-22,US,766,976,15958,37530,88,Web
900,472119827,NULL,5276298,Tassy,2021-03-23,US,26,7,2917,8301,35,iOS
901,472119824,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6157,414,91,Android
902,472119729,Bullish,2150463,Meximillionaireee,2019-06-19,US,327,109,16348,24471,43,iOS
903,472119674,NULL,4486071,LongshotwillyCocks,2020-12-28,US,12,3,2844,4207,23,Android
904,472119643,Bullish,6037877,The1albatross,2021-10-28,US,501,121,29649,87809,48,iOS
905,472119610,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942442,51,0,STCK.PRO
906,472119302,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8450,2,167715,21811,296,Web
907,472119265,Bullish,4686347,CallinItUp,2021-01-25,US,0,0,614,2077,26,iOS
